ano,MÊS,regiao,sigla_uf,PRODUTO,producao
2017,JUN,NORTE,TO,ANIDRO,"16172,754"
2017,JUL,NORTE,TO,ANIDRO,"18866,093"
2017,AGO,NORTE,TO,ANIDRO,"19477,745"
2017,SET,NORTE,TO,ANIDRO,"13275,527"
2017,OUT,NORTE,TO,ANIDRO,"17271,347"
2017,NOV,NORTE,TO,ANIDRO,"10097,485"
2017,DEZ,NORTE,TO,ANIDRO,0
2017,JAN,NORDESTE,MA,ANIDRO,0
2017,FEV,NORDESTE,MA,ANIDRO,0
2017,MAR,NORDESTE,MA,ANIDRO,0
2017,ABR,NORDESTE,MA,ANIDRO,0
2017,MAI,NORDESTE,MA,ANIDRO,"5515,399"
2017,JUN,NORDESTE,MA,ANIDRO,"16592,586"
2017,JUL,NORDESTE,MA,ANIDRO,"27388,954"
2017,AGO,NORDESTE,MA,ANIDRO,"28367,967"
2017,SET,NORDESTE,MA,ANIDRO,"29039,342"
2017,OUT,NORDESTE,MA,ANIDRO,"21414,507"
2017,NOV,NORDESTE,MA,ANIDRO,"12193,741"
2017,DEZ,NORDESTE,MA,ANIDRO,"2423,838"
2017,JAN,NORDESTE,PI,ANIDRO,0
2017,FEV,NORDESTE,PI,ANIDRO,0
2017,MAR,NORDESTE,PI,ANIDRO,0
2017,ABR,NORDESTE,PI,ANIDRO,0
2017,MAI,NORDESTE,PI,ANIDRO,0
2017,JUN,NORDESTE,PI,ANIDRO,"1219,432"
2017,JUL,NORDESTE,PI,ANIDRO,"4148,402"
2017,AGO,NORDESTE,PI,ANIDRO,"2961,175"
2017,SET,NORDESTE,PI,ANIDRO,"3804,841"
2017,OUT,NORDESTE,PI,ANIDRO,"5032,105"
2017,NOV,NORDESTE,PI,ANIDRO,"2415,276"
2017,DEZ,NORDESTE,PI,ANIDRO,0
2017,JAN,NORDESTE,CE,ANIDRO,0
2017,FEV,NORDESTE,CE,ANIDRO,0
2017,MAR,NORDESTE,CE,ANIDRO,0
2017,ABR,NORDESTE,CE,ANIDRO,0
2017,MAI,NORDESTE,CE,ANIDRO,0
2017,JUN,NORDESTE,CE,ANIDRO,0
2017,JUL,NORDESTE,CE,ANIDRO,0
2017,AGO,NORDESTE,CE,ANIDRO,0
2017,SET,NORDESTE,CE,ANIDRO,0
2017,OUT,NORDESTE,CE,ANIDRO,0
2017,NOV,NORDESTE,CE,ANIDRO,0
2017,DEZ,NORDESTE,CE,ANIDRO,0
2017,JAN,NORDESTE,RN,ANIDRO,"1757,448"
2017,FEV,NORDESTE,RN,ANIDRO,"16,4"
2017,MAR,NORDESTE,RN,ANIDRO,0
2017,ABR,NORDESTE,RN,ANIDRO,0
2017,MAI,NORDESTE,RN,ANIDRO,0
2017,JUN,NORDESTE,RN,ANIDRO,0
2017,JUL,NORDESTE,RN,ANIDRO,0
2017,AGO,NORDESTE,RN,ANIDRO,0
2017,SET,NORDESTE,RN,ANIDRO,"2334,708"
2017,OUT,NORDESTE,RN,ANIDRO,"9261,839"
2017,NOV,NORDESTE,RN,ANIDRO,"7620,698"
2017,DEZ,NORDESTE,RN,ANIDRO,"5676,491"
2017,JAN,NORDESTE,PB,ANIDRO,"10405,996"
2017,FEV,NORDESTE,PB,ANIDRO,"4535,337"
2017,MAR,NORDESTE,PB,ANIDRO,"2445,893"
2017,ABR,NORDESTE,PB,ANIDRO,0
2017,MAI,NORDESTE,PB,ANIDRO,0
2017,JUN,NORDESTE,PB,ANIDRO,0
2017,JUL,NORDESTE,PB,ANIDRO,"1202,132"
2017,AGO,NORDESTE,PB,ANIDRO,"13976,237"
2017,SET,NORDESTE,PB,ANIDRO,"24157,822"
2017,OUT,NORDESTE,PB,ANIDRO,"34225,957"
2017,NOV,NORDESTE,PB,ANIDRO,"30072,204"
2017,DEZ,NORDESTE,PB,ANIDRO,"32804,647"
2017,JAN,NORDESTE,PE,ANIDRO,"26025,436"
2017,FEV,NORDESTE,PE,ANIDRO,"5371,815"
2017,MAR,NORDESTE,PE,ANIDRO,0
2017,ABR,NORDESTE,PE,ANIDRO,0
2017,MAI,NORDESTE,PE,ANIDRO,0
2017,JUN,NORDESTE,PE,ANIDRO,0
2017,JUL,NORDESTE,PE,ANIDRO,0
2017,AGO,NORDESTE,PE,ANIDRO,"953,84"
2017,SET,NORDESTE,PE,ANIDRO,"3736,82"
2017,OUT,NORDESTE,PE,ANIDRO,"13579,319"
2017,NOV,NORDESTE,PE,ANIDRO,"21001,127"
2017,DEZ,NORDESTE,PE,ANIDRO,"29277,711"
2017,JAN,NORDESTE,AL,ANIDRO,"54682,729"
2017,FEV,NORDESTE,AL,ANIDRO,"31333,481"
2017,MAR,NORDESTE,AL,ANIDRO,"13794,451"
2017,ABR,NORDESTE,AL,ANIDRO,"2188,882"
2017,MAI,NORDESTE,AL,ANIDRO,0
2017,JUN,NORDESTE,AL,ANIDRO,0
2017,JUL,NORDESTE,AL,ANIDRO,0
2017,AGO,NORDESTE,AL,ANIDRO,0
2017,SET,NORDESTE,AL,ANIDRO,"2504,629"
2017,OUT,NORDESTE,AL,ANIDRO,"26301,311"
2017,NOV,NORDESTE,AL,ANIDRO,"44266,134"
2017,DEZ,NORDESTE,AL,ANIDRO,"50844,605"
2017,JAN,NORDESTE,SE,ANIDRO,"7561,076"
2017,FEV,NORDESTE,SE,ANIDRO,"2259,895"
2017,MAR,NORDESTE,SE,ANIDRO,0
2017,ABR,NORDESTE,SE,ANIDRO,0
2017,MAI,NORDESTE,SE,ANIDRO,0
2017,JUN,NORDESTE,SE,ANIDRO,0
2017,JUL,NORDESTE,SE,ANIDRO,"21,991"
2017,AGO,NORDESTE,SE,ANIDRO,0
2017,SET,NORDESTE,SE,ANIDRO,0
2017,OUT,NORDESTE,SE,ANIDRO,"1154,863"
2017,NOV,NORDESTE,SE,ANIDRO,"6589,01"
2017,DEZ,NORDESTE,SE,ANIDRO,"6780,102"
2017,JAN,NORDESTE,BA,ANIDRO,0
2017,FEV,NORDESTE,BA,ANIDRO,0
2017,MAR,NORDESTE,BA,ANIDRO,0
2017,ABR,NORDESTE,BA,ANIDRO,"889,558"
2017,MAI,NORDESTE,BA,ANIDRO,"9042,181"
2017,JUN,NORDESTE,BA,ANIDRO,"6707,693"
2017,JUL,NORDESTE,BA,ANIDRO,"7823,188"
2017,AGO,NORDESTE,BA,ANIDRO,"13445,139"
2017,SET,NORDESTE,BA,ANIDRO,"14036,259"
2017,OUT,NORDESTE,BA,ANIDRO,"15053,953"
2017,NOV,NORDESTE,BA,ANIDRO,"7715,967"
2017,DEZ,NORDESTE,BA,ANIDRO,0
2017,JAN,SUDESTE,MG,ANIDRO,"37,817"
2017,MAR,SUDESTE,MG,ANIDRO,"1489,628"
2017,ABR,SUDESTE,MG,ANIDRO,"71142,396"
2017,MAI,SUDESTE,MG,ANIDRO,"119422,744"
2017,JUN,SUDESTE,MG,ANIDRO,"166137,578"
2017,JUL,SUDESTE,MG,ANIDRO,"155905,976"
2017,AGO,SUDESTE,MG,ANIDRO,"146005,683"
2017,SET,SUDESTE,MG,ANIDRO,"150769,787"
2017,OUT,SUDESTE,MG,ANIDRO,"126007,277"
2017,NOV,SUDESTE,MG,ANIDRO,"62850,081"
2017,DEZ,SUDESTE,MG,ANIDRO,"2482,898"
2017,JAN,SUDESTE,ES,ANIDRO,0
2017,FEV,SUDESTE,ES,ANIDRO,0
2017,MAR,SUDESTE,ES,ANIDRO,0
2017,ABR,SUDESTE,ES,ANIDRO,"1999,381"
2017,MAI,SUDESTE,ES,ANIDRO,"9941,833"
2017,JUN,SUDESTE,ES,ANIDRO,"9572,209"
2017,JUL,SUDESTE,ES,ANIDRO,"9559,908"
2017,AGO,SUDESTE,ES,ANIDRO,"13033,483"
2017,SET,SUDESTE,ES,ANIDRO,"11380,939"
2017,OUT,SUDESTE,ES,ANIDRO,"13102,856"
2017,NOV,SUDESTE,ES,ANIDRO,"8020,911"
2017,DEZ,SUDESTE,ES,ANIDRO,"765,126"
2017,JAN,SUDESTE,RJ,ANIDRO,0
2017,FEV,SUDESTE,RJ,ANIDRO,0
2017,MAR,SUDESTE,RJ,ANIDRO,0
2017,ABR,SUDESTE,RJ,ANIDRO,0
2017,MAI,SUDESTE,RJ,ANIDRO,0
2017,JUN,SUDESTE,RJ,ANIDRO,0
2017,JUL,SUDESTE,RJ,ANIDRO,0
2017,AGO,SUDESTE,RJ,ANIDRO,0
2017,SET,SUDESTE,RJ,ANIDRO,0
2017,OUT,SUDESTE,RJ,ANIDRO,0
2017,NOV,SUDESTE,RJ,ANIDRO,0
2017,DEZ,SUDESTE,RJ,ANIDRO,0
2017,JAN,SUDESTE,SP,ANIDRO,"13611,489"
2017,FEV,SUDESTE,SP,ANIDRO,"20804,082"
2017,MAR,SUDESTE,SP,ANIDRO,"145778,593"
2017,ABR,SUDESTE,SP,ANIDRO,"323808,843"
2017,MAI,SUDESTE,SP,ANIDRO,"731231,41"
2017,JUN,SUDESTE,SP,ANIDRO,"929838,103"
2017,JUL,SUDESTE,SP,ANIDRO,"1070454,663"
2017,AGO,SUDESTE,SP,ANIDRO,"875472,629"
2017,SET,SUDESTE,SP,ANIDRO,"1001941,965"
2017,OUT,SUDESTE,SP,ANIDRO,"766669,37"
2017,NOV,SUDESTE,SP,ANIDRO,"420693,003"
2017,DEZ,SUDESTE,SP,ANIDRO,"110844,971"
2017,JAN,SUL,PR,ANIDRO,0
2017,FEV,SUL,PR,ANIDRO,"2656,011"
2017,MAR,SUL,PR,ANIDRO,"22781,193"
2017,ABR,SUL,PR,ANIDRO,"30796,345"
2017,MAI,SUL,PR,ANIDRO,"52617,168"
2017,JUN,SUL,PR,ANIDRO,"64063,404"
2017,JUL,SUL,PR,ANIDRO,"117220,619"
2017,AGO,SUL,PR,ANIDRO,"79768,276"
2017,SET,SUL,PR,ANIDRO,"104623,745"
2017,OUT,SUL,PR,ANIDRO,"55498,231"
2017,NOV,SUL,PR,ANIDRO,"38767,257"
2017,DEZ,SUL,PR,ANIDRO,"20571,505"
2017,JAN,SUL,SC,ANIDRO,0
2017,FEV,SUL,SC,ANIDRO,0
2017,MAR,SUL,SC,ANIDRO,0
2017,ABR,SUL,SC,ANIDRO,0
2017,MAI,SUL,SC,ANIDRO,0
2017,JUN,SUL,SC,ANIDRO,0
2017,JUL,SUL,SC,ANIDRO,0
2017,AGO,SUL,SC,ANIDRO,0
2017,SET,SUL,SC,ANIDRO,0
2017,OUT,SUL,SC,ANIDRO,0
2017,NOV,SUL,SC,ANIDRO,0
2017,DEZ,SUL,SC,ANIDRO,0
2017,JAN,SUL,RS,ANIDRO,0
2017,FEV,SUL,RS,ANIDRO,0
2017,MAR,SUL,RS,ANIDRO,0
2017,ABR,SUL,RS,ANIDRO,0
2017,MAI,SUL,RS,ANIDRO,0
2017,JUN,SUL,RS,ANIDRO,0
2017,JUL,SUL,RS,ANIDRO,0
2017,AGO,SUL,RS,ANIDRO,0
2017,SET,SUL,RS,ANIDRO,0
2017,OUT,SUL,RS,ANIDRO,0
2017,NOV,SUL,RS,ANIDRO,0
2017,DEZ,SUL,RS,ANIDRO,0
2017,JAN,CENTRO OESTE,MS,ANIDRO,"14849,449"
2017,FEV,CENTRO OESTE,MS,ANIDRO,"11834,903"
2017,MAR,CENTRO OESTE,MS,ANIDRO,"30290,411"
2017,ABR,CENTRO OESTE,MS,ANIDRO,"45152,18"
2017,MAI,CENTRO OESTE,MS,ANIDRO,"67953,76"
2017,JUN,CENTRO OESTE,MS,ANIDRO,"110128,886"
2017,JUL,CENTRO OESTE,MS,ANIDRO,"164048,099"
2017,AGO,CENTRO OESTE,MS,ANIDRO,"134962,694"
2017,SET,CENTRO OESTE,MS,ANIDRO,"157708,527"
2017,OUT,CENTRO OESTE,MS,ANIDRO,"91792,24"
2017,NOV,CENTRO OESTE,MS,ANIDRO,"52666,498"
2017,DEZ,CENTRO OESTE,MS,ANIDRO,"15057,986"
2017,JAN,CENTRO OESTE,MT,ANIDRO,"991,189"
2017,FEV,CENTRO OESTE,MT,ANIDRO,"2087,634"
2017,MAR,CENTRO OESTE,MT,ANIDRO,"920,476"
2017,ABR,CENTRO OESTE,MT,ANIDRO,"12729,09"
2017,MAI,CENTRO OESTE,MT,ANIDRO,"78554,497"
2017,JUN,CENTRO OESTE,MT,ANIDRO,"88582,77"
2017,JUL,CENTRO OESTE,MT,ANIDRO,"98227,712"
2017,AGO,CENTRO OESTE,MT,ANIDRO,"102945,147"
2017,SET,CENTRO OESTE,MT,ANIDRO,"97030,124"
2017,OUT,CENTRO OESTE,MT,ANIDRO,"57865,827"
2017,NOV,CENTRO OESTE,MT,ANIDRO,"17570,392"
2017,DEZ,CENTRO OESTE,MT,ANIDRO,"3117,283"
2017,JAN,CENTRO OESTE,GO,ANIDRO,"1049,909"
2017,FEV,CENTRO OESTE,GO,ANIDRO,"6252,514"
2017,MAR,CENTRO OESTE,GO,ANIDRO,"6071,014"
2017,ABR,CENTRO OESTE,GO,ANIDRO,"55863,078"
2017,MAI,CENTRO OESTE,GO,ANIDRO,"135431,253"
2017,JUN,CENTRO OESTE,GO,ANIDRO,"154361,031"
2017,JUL,CENTRO OESTE,GO,ANIDRO,"258438,462"
2017,AGO,CENTRO OESTE,GO,ANIDRO,"173663,699"
2017,SET,CENTRO OESTE,GO,ANIDRO,"176096,999"
2017,OUT,CENTRO OESTE,GO,ANIDRO,"134684,474"
2017,NOV,CENTRO OESTE,GO,ANIDRO,"61823,167"
2017,DEZ,CENTRO OESTE,GO,ANIDRO,"12283,249"
2017,JAN,CENTRO OESTE,DF,ANIDRO,0
2017,FEV,CENTRO OESTE,DF,ANIDRO,0
2017,MAR,CENTRO OESTE,DF,ANIDRO,0
2017,ABR,CENTRO OESTE,DF,ANIDRO,0
2017,MAI,CENTRO OESTE,DF,ANIDRO,0
2017,JUN,CENTRO OESTE,DF,ANIDRO,0
2017,JUL,CENTRO OESTE,DF,ANIDRO,0
2017,AGO,CENTRO OESTE,DF,ANIDRO,0
2017,SET,CENTRO OESTE,DF,ANIDRO,0
2017,OUT,CENTRO OESTE,DF,ANIDRO,0
2017,NOV,CENTRO OESTE,DF,ANIDRO,0
2017,DEZ,CENTRO OESTE,DF,ANIDRO,0
2017,JAN,NORTE,RO,HIDRATADO,"221,096"
2017,FEV,NORTE,RO,HIDRATADO,"151,059"
2017,MAR,NORTE,RO,HIDRATADO,"73,319"
2017,ABR,NORTE,RO,HIDRATADO,"222,842"
2017,MAI,NORTE,RO,HIDRATADO,"577,165"
2017,JUN,NORTE,RO,HIDRATADO,"878,956"
2017,JUL,NORTE,RO,HIDRATADO,"761,673"
2017,AGO,NORTE,RO,HIDRATADO,"686,552"
2017,SET,NORTE,RO,HIDRATADO,"624,356"
2017,OUT,NORTE,RO,HIDRATADO,"500,004"
2017,NOV,NORTE,RO,HIDRATADO,"170,501"
2017,DEZ,NORTE,RO,HIDRATADO,"33,974"
2017,JAN,NORTE,AC,HIDRATADO,0
2017,FEV,NORTE,AC,HIDRATADO,0
2017,MAR,NORTE,AC,HIDRATADO,0
2017,ABR,NORTE,AC,HIDRATADO,0
2017,MAI,NORTE,AC,HIDRATADO,0
2017,JUN,NORTE,AC,HIDRATADO,0
2017,JUL,NORTE,AC,HIDRATADO,0
2017,AGO,NORTE,AC,HIDRATADO,0
2017,SET,NORTE,AC,HIDRATADO,0
2017,OUT,NORTE,AC,HIDRATADO,0
2017,NOV,NORTE,AC,HIDRATADO,0
2017,DEZ,NORTE,AC,HIDRATADO,0
2017,JAN,NORTE,AM,HIDRATADO,0
2017,FEV,NORTE,AM,HIDRATADO,0
2017,MAR,NORTE,AM,HIDRATADO,0
2017,ABR,NORTE,AM,HIDRATADO,0
2017,MAI,NORTE,AM,HIDRATADO,0
2017,JUN,NORTE,AM,HIDRATADO,0
2017,JUL,NORTE,AM,HIDRATADO,589
2017,AGO,NORTE,AM,HIDRATADO,1986
2017,SET,NORTE,AM,HIDRATADO,585
2017,OUT,NORTE,AM,HIDRATADO,739
2017,NOV,NORTE,AM,HIDRATADO,946
2017,DEZ,NORTE,AM,HIDRATADO,0
2017,JAN,NORTE,RR,HIDRATADO,0
2017,FEV,NORTE,RR,HIDRATADO,0
2017,MAR,NORTE,RR,HIDRATADO,0
2017,ABR,NORTE,RR,HIDRATADO,0
2017,MAI,NORTE,RR,HIDRATADO,0
2017,JUN,NORTE,RR,HIDRATADO,0
2017,JUL,NORTE,RR,HIDRATADO,0
2017,AGO,NORTE,RR,HIDRATADO,0
2017,SET,NORTE,RR,HIDRATADO,0
2017,OUT,NORTE,RR,HIDRATADO,0
2017,NOV,NORTE,RR,HIDRATADO,0
2017,DEZ,NORTE,RR,HIDRATADO,0
2017,JAN,NORTE,PA,HIDRATADO,0
2017,FEV,NORTE,PA,HIDRATADO,0
2017,MAR,NORTE,PA,HIDRATADO,0
2017,ABR,NORTE,PA,HIDRATADO,0
2017,MAI,NORTE,PA,HIDRATADO,0
2017,JUN,NORTE,PA,HIDRATADO,"2776,481"
2017,JUL,NORTE,PA,HIDRATADO,"492,163"
2017,AGO,NORTE,PA,HIDRATADO,"868,039"
2017,SET,NORTE,PA,HIDRATADO,"469,791"
2017,OUT,NORTE,PA,HIDRATADO,"954,169"
2017,NOV,NORTE,PA,HIDRATADO,"1510,667"
2017,DEZ,NORTE,PA,HIDRATADO,"1015,469"
2017,JAN,NORTE,AP,HIDRATADO,0
2017,FEV,NORTE,AP,HIDRATADO,0
2017,MAR,NORTE,AP,HIDRATADO,0
2017,ABR,NORTE,AP,HIDRATADO,0
2017,MAI,NORTE,AP,HIDRATADO,0
2017,JUN,NORTE,AP,HIDRATADO,0
2017,JUL,NORTE,AP,HIDRATADO,0
2017,AGO,NORTE,AP,HIDRATADO,0
2017,SET,NORTE,AP,HIDRATADO,0
2017,OUT,NORTE,AP,HIDRATADO,0
2017,NOV,NORTE,AP,HIDRATADO,0
2017,DEZ,NORTE,AP,HIDRATADO,0
2017,JAN,NORTE,TO,HIDRATADO,0
2017,FEV,NORTE,TO,HIDRATADO,0
2017,MAR,NORTE,TO,HIDRATADO,0
2017,ABR,NORTE,TO,HIDRATADO,"5319,737"
2017,MAI,NORTE,TO,HIDRATADO,"8081,979"
2017,JUN,NORTE,TO,HIDRATADO,"6440,578"
2017,JUL,NORTE,TO,HIDRATADO,"5277,194"
2017,AGO,NORTE,TO,HIDRATADO,"8321,986"
2017,SET,NORTE,TO,HIDRATADO,"11991,533"
2017,OUT,NORTE,TO,HIDRATADO,"8993,647"
2017,NOV,NORTE,TO,HIDRATADO,"5663,084"
2017,DEZ,NORTE,TO,HIDRATADO,"416,799"
2017,JAN,NORDESTE,MA,HIDRATADO,0
2017,FEV,NORDESTE,MA,HIDRATADO,0
2017,MAR,NORDESTE,MA,HIDRATADO,"93,103"
2017,ABR,NORDESTE,MA,HIDRATADO,"6,396"
2017,MAI,NORDESTE,MA,HIDRATADO,"638,916"
2017,JUN,NORDESTE,MA,HIDRATADO,"3483,561"
2017,JUL,NORDESTE,MA,HIDRATADO,"2537,662"
2017,AGO,NORDESTE,MA,HIDRATADO,"7616,665"
2017,SET,NORDESTE,MA,HIDRATADO,"2110,808"
2017,OUT,NORDESTE,MA,HIDRATADO,"1850,75"
2017,NOV,NORDESTE,MA,HIDRATADO,"1275,141"
2017,DEZ,NORDESTE,MA,HIDRATADO,"7,61"
2017,JAN,NORDESTE,PI,HIDRATADO,0
2017,FEV,NORDESTE,PI,HIDRATADO,0
2017,MAR,NORDESTE,PI,HIDRATADO,0
2017,ABR,NORDESTE,PI,HIDRATADO,0
2017,MAI,NORDESTE,PI,HIDRATADO,0
2017,JUN,NORDESTE,PI,HIDRATADO,0
2017,JUL,NORDESTE,PI,HIDRATADO,0
2017,AGO,NORDESTE,PI,HIDRATADO,"785,31"
2017,SET,NORDESTE,PI,HIDRATADO,0
2017,OUT,NORDESTE,PI,HIDRATADO,"30,602"
2017,NOV,NORDESTE,PI,HIDRATADO,"7,445"
2017,DEZ,NORDESTE,PI,HIDRATADO,0
2017,JAN,NORDESTE,CE,HIDRATADO,0
2017,FEV,NORDESTE,CE,HIDRATADO,0
2017,MAR,NORDESTE,CE,HIDRATADO,0
2017,ABR,NORDESTE,CE,HIDRATADO,0
2017,MAI,NORDESTE,CE,HIDRATADO,0
2017,JUN,NORDESTE,CE,HIDRATADO,0
2017,JUL,NORDESTE,CE,HIDRATADO,0
2017,AGO,NORDESTE,CE,HIDRATADO,0
2017,SET,NORDESTE,CE,HIDRATADO,0
2017,OUT,NORDESTE,CE,HIDRATADO,0
2017,NOV,NORDESTE,CE,HIDRATADO,0
2017,DEZ,NORDESTE,CE,HIDRATADO,0
2017,JAN,NORDESTE,RN,HIDRATADO,"4443,051"
2017,FEV,NORDESTE,RN,HIDRATADO,"2503,225"
2017,MAR,NORDESTE,RN,HIDRATADO,"2214,738"
2017,AGO,NORDESTE,RN,HIDRATADO,"2140,107"
2017,SET,NORDESTE,RN,HIDRATADO,"7340,729"
2017,OUT,NORDESTE,RN,HIDRATADO,"7234,599"
2017,NOV,NORDESTE,RN,HIDRATADO,"5781,312"
2017,DEZ,NORDESTE,RN,HIDRATADO,"8023,908"
2017,JAN,NORDESTE,PB,HIDRATADO,"18073,248"
2017,FEV,NORDESTE,PB,HIDRATADO,"630,29"
2017,MAR,NORDESTE,PB,HIDRATADO,"339,725"
2017,ABR,NORDESTE,PB,HIDRATADO,0
2017,MAI,NORDESTE,PB,HIDRATADO,0
2017,JUN,NORDESTE,PB,HIDRATADO,0
2017,JUL,NORDESTE,PB,HIDRATADO,"2443,137"
2017,AGO,NORDESTE,PB,HIDRATADO,"23296,815"
2017,SET,NORDESTE,PB,HIDRATADO,"29630,502"
2017,OUT,NORDESTE,PB,HIDRATADO,"30432,504"
2017,NOV,NORDESTE,PB,HIDRATADO,"36875,478"
2017,DEZ,NORDESTE,PB,HIDRATADO,"34086,99"
2017,JAN,NORDESTE,PE,HIDRATADO,"17162,081"
2017,FEV,NORDESTE,PE,HIDRATADO,"16041,464"
2017,MAR,NORDESTE,PE,HIDRATADO,"2916,194"
2017,ABR,NORDESTE,PE,HIDRATADO,0
2017,MAI,NORDESTE,PE,HIDRATADO,0
2017,JUN,NORDESTE,PE,HIDRATADO,0
2017,JUL,NORDESTE,PE,HIDRATADO,0
2017,AGO,NORDESTE,PE,HIDRATADO,"1520,997"
2017,SET,NORDESTE,PE,HIDRATADO,"15364,105"
2017,OUT,NORDESTE,PE,HIDRATADO,"40152,907"
2017,NOV,NORDESTE,PE,HIDRATADO,"44649,866"
2017,DEZ,NORDESTE,PE,HIDRATADO,"41692,689"
2017,JAN,NORDESTE,AL,HIDRATADO,20218
2017,FEV,NORDESTE,AL,HIDRATADO,10222
2017,MAR,NORDESTE,AL,HIDRATADO,1160
2017,ABR,NORDESTE,AL,HIDRATADO,143
2017,MAI,NORDESTE,AL,HIDRATADO,0
2017,JUN,NORDESTE,AL,HIDRATADO,179
2017,JUL,NORDESTE,AL,HIDRATADO,0
2017,AGO,NORDESTE,AL,HIDRATADO,0
2017,SET,NORDESTE,AL,HIDRATADO,3245
2017,OUT,NORDESTE,AL,HIDRATADO,11480
2017,NOV,NORDESTE,AL,HIDRATADO,17084
2017,DEZ,NORDESTE,AL,HIDRATADO,22233
2017,JAN,NORDESTE,SE,HIDRATADO,"7909,992"
2017,FEV,NORDESTE,SE,HIDRATADO,"4783,552"
2017,MAR,NORDESTE,SE,HIDRATADO,0
2017,ABR,NORDESTE,SE,HIDRATADO,0
2017,MAI,NORDESTE,SE,HIDRATADO,0
2017,JUN,NORDESTE,SE,HIDRATADO,0
2017,JUL,NORDESTE,SE,HIDRATADO,0
2017,AGO,NORDESTE,SE,HIDRATADO,0
2017,SET,NORDESTE,SE,HIDRATADO,0
2017,OUT,NORDESTE,SE,HIDRATADO,"5498,466"
2017,NOV,NORDESTE,SE,HIDRATADO,"9300,375"
2017,DEZ,NORDESTE,SE,HIDRATADO,"11876,818"
2017,JAN,NORDESTE,BA,HIDRATADO,0
2017,FEV,NORDESTE,BA,HIDRATADO,0
2017,MAR,NORDESTE,BA,HIDRATADO,0
2017,ABR,NORDESTE,BA,HIDRATADO,2980
2017,MAI,NORDESTE,BA,HIDRATADO,14237
2017,JUN,NORDESTE,BA,HIDRATADO,13854
2017,JUL,NORDESTE,BA,HIDRATADO,16133
2017,AGO,NORDESTE,BA,HIDRATADO,13971
2017,SET,NORDESTE,BA,HIDRATADO,15489
2017,OUT,NORDESTE,BA,HIDRATADO,15705
2017,NOV,NORDESTE,BA,HIDRATADO,12634
2017,DEZ,NORDESTE,BA,HIDRATADO,1054
2017,JAN,SUDESTE,MG,HIDRATADO,"1618,617"
2017,FEV,SUDESTE,MG,HIDRATADO,"1563,973"
2017,MAR,SUDESTE,MG,HIDRATADO,"18820,582"
2017,ABR,SUDESTE,MG,HIDRATADO,"121892,081"
2017,MAI,SUDESTE,MG,HIDRATADO,"157338,595"
2017,JUN,SUDESTE,MG,HIDRATADO,"190263,897"
2017,JUL,SUDESTE,MG,HIDRATADO,"243003,513"
2017,AGO,SUDESTE,MG,HIDRATADO,"274237,236"
2017,SET,SUDESTE,MG,HIDRATADO,"285156,116"
2017,OUT,SUDESTE,MG,HIDRATADO,"241256,295"
2017,NOV,SUDESTE,MG,HIDRATADO,"140180,762"
2017,DEZ,SUDESTE,MG,HIDRATADO,"27820,524"
2017,JAN,SUDESTE,ES,HIDRATADO,0
2017,FEV,SUDESTE,ES,HIDRATADO,0
2017,MAR,SUDESTE,ES,HIDRATADO,0
2017,ABR,SUDESTE,ES,HIDRATADO,"290,741"
2017,MAI,SUDESTE,ES,HIDRATADO,"834,221"
2017,JUN,SUDESTE,ES,HIDRATADO,"2530,384"
2017,JUL,SUDESTE,ES,HIDRATADO,"694,672"
2017,AGO,SUDESTE,ES,HIDRATADO,"2056,556"
2017,SET,SUDESTE,ES,HIDRATADO,"1700,014"
2017,OUT,SUDESTE,ES,HIDRATADO,"2150,69"
2017,NOV,SUDESTE,ES,HIDRATADO,"2260,837"
2017,DEZ,SUDESTE,ES,HIDRATADO,"750,676"
2017,JAN,SUDESTE,RJ,HIDRATADO,0
2017,FEV,SUDESTE,RJ,HIDRATADO,0
2017,MAR,SUDESTE,RJ,HIDRATADO,0
2017,ABR,SUDESTE,RJ,HIDRATADO,"36,035"
2017,MAI,SUDESTE,RJ,HIDRATADO,"4145,361"
2017,JUN,SUDESTE,RJ,HIDRATADO,"6253,595"
2017,JUL,SUDESTE,RJ,HIDRATADO,"11140,705"
2017,AGO,SUDESTE,RJ,HIDRATADO,"13259,51"
2017,SET,SUDESTE,RJ,HIDRATADO,"11790,195"
2017,OUT,SUDESTE,RJ,HIDRATADO,"7023,008"
2017,NOV,SUDESTE,RJ,HIDRATADO,"243,278"
2017,DEZ,SUDESTE,RJ,HIDRATADO,0
2017,JAN,SUDESTE,SP,HIDRATADO,"22435,504"
2017,FEV,SUDESTE,SP,HIDRATADO,"41778,082"
2017,MAR,SUDESTE,SP,HIDRATADO,"210322,397"
2017,ABR,SUDESTE,SP,HIDRATADO,"597915,03"
2017,MAI,SUDESTE,SP,HIDRATADO,"757995,046"
2017,JUN,SUDESTE,SP,HIDRATADO,"901764,287"
2017,JUL,SUDESTE,SP,HIDRATADO,"1074909,079"
2017,AGO,SUDESTE,SP,HIDRATADO,"975492,295"
2017,SET,SUDESTE,SP,HIDRATADO,"1148308,817"
2017,OUT,SUDESTE,SP,HIDRATADO,"856778,688"
2017,NOV,SUDESTE,SP,HIDRATADO,"552964,951"
2017,DEZ,SUDESTE,SP,HIDRATADO,"286778,828"
2017,JAN,SUL,PR,HIDRATADO,"189,55"
2017,FEV,SUL,PR,HIDRATADO,"4056,436"
